horizon,actual,prediction
10,0.33577138,0.34556365
10,0.33168966,0.34209022
10,0.32744688,0.33894765
10,0.323056,0.33655146
10,0.31853262,0.33396295
10,0.31389615,0.3306851
10,0.30917037,0.3287829
10,0.30438304,0.32613605
10,-0.045255978,-0.041490525
10,-0.045867115,-0.042635866
10,-0.046004724,-0.04392738
10,-0.045663916,-0.04666457
10,-0.044845585,-0.0482687
10,-0.0435568,-0.049617127
10,-0.04182812,-0.051090814
10,-0.03972055,-0.05287726
10,-0.037321784,-0.05381127
10,-0.034744922,-0.05548425
10,0.07954215,0.07921421
10,0.07950544,0.07915316
10,0.07958209,0.07780029
10,0.07977435,0.07651626
10,0.08008442,0.07623497
10,0.080514014,0.07534058
10,0.08106384,0.073526405
10,0.081732474,0.07172032
10,0.08251631,0.07115536
10,0.08340977,0.070049584
10,0.24184331,0.2484042
10,0.24113236,0.24789786
10,0.24014685,0.24609871
10,0.23857862,0.24563697
10,0.23609976,0.24585518
10,0.23282975,0.24583034
10,0.22916853,0.24531502
10,0.22557658,0.24473913
10,0.22214366,0.24407017
10,0.21865183,0.24293302
10,0.0847183,0.09150695
10,0.09411652,0.09979312
10,0.103910916,0.10943565
10,0.11418941,0.11651829
10,0.12500496,0.12555656
10,0.13637592,0.13016702
10,0.14828487,0.1347635
10,0.16067104,0.14184311
10,0.17342047,0.15003243
10,0.18636155,0.15927364
10,0.75970304,0.7901619
10,0.76440525,0.7978363
10,0.76881087,0.8066494
10,0.77291566,0.81249666
10,0.7767172,0.8182527
10,0.7802191,0.8222137
10,0.78343415,0.8264185
10,0.78636795,0.83215755
10,0.78902406,0.8388337
10,0.79141647,0.8465382
10,0.1501506,0.15382344
10,0.14908238,0.15360457
10,0.14786637,0.15197915
10,0.14650354,0.15085989
10,0.14499457,0.15050212
10,0.14333974,0.14978358
10,0.14154021,0.14846832
10,0.13959853,0.14716859
10,0.13751872,0.14673361
10,0.13530967,0.14574541
10,0.003023834,0.005453581
10,0.005126581,0.007392781
10,0.006185198,0.00882899
10,0.003603608,0.00927363
10,-0.001052758,0.011688581
10,-0.004375056,0.012004597
10,-0.006525069,0.01125055
10,-0.008698198,0.01141941
10,-0.010251498,0.013389381
10,-0.010704703,0.015320081
10,0.17043537,0.17449498
10,0.17344278,0.17645657
10,0.17645402,0.17805684
10,0.17944144,0.1796438
10,0.18238239,0.18237656
10,0.18526153,0.18388623
10,0.18807223,0.18488656
10,0.19081688,0.18662359
10,0.19350603,0.18794514
10,0.19615676,0.18912077
10,1.4928355,1.5422814
10,1.5042922,1.5536348
10,1.5148242,1.5677444
10,1.525256,1.5806912
10,1.5339462,1.5910311
10,1.5373456,1.6012058
10,1.5357028,1.6090125
10,1.5329176,1.6208069
10,1.5325024,1.6307851
10,1.5326256,1.6412104
10,-0.06259361,-0.05721014
10,-0.06376748,-0.05739583
10,-0.06493852,-0.05776919
10,-0.066111684,-0.059699077
10,-0.06729174,-0.06031662
10,-0.06848311,-0.061431803
10,-0.06968963,-0.06237276
10,-0.07091436,-0.063771114
10,-0.07215942,-0.06370493
10,-0.07342601,-0.06409319
10,-0.008865804,-0.005263499
10,-0.010927236,-0.006457964
10,-0.013012694,-0.008260099
10,-0.015116409,-0.01062914
10,-0.017232548,-0.011874405
10,-0.019355273,-0.013006117
10,-0.021478703,-0.014723141
10,-0.02359693,-0.016648522
10,-0.02570399,-0.017856162
10,-0.027793858,-0.019960947
10,-0.03853965,-0.039402056
10,-0.036271963,-0.038629223
10,-0.03360643,-0.038113575
10,-0.029193204,-0.039083846
10,-0.023043685,-0.038257577
10,-0.016378962,-0.03877163
10,-0.009923753,-0.039405685
10,-0.003307538,-0.04007414
10,0.003279295,-0.039252736
10,0.008135357,-0.03864274
10,1.4380381,1.423318
10,1.3398573,1.3056762
10,1.2158898,1.1784983
10,1.0760157,1.0566857
10,0.943882,0.92064065
10,0.81085885,0.789888
10,0.68013203,0.64565295
10,0.55180967,0.5201724
10,0.4253993,0.44695693
10,0.30106902,0.37065664
10,-0.047318198,-0.04434997
10,-0.046364773,-0.043612413
10,-0.045215525,-0.043075923
10,-0.043874223,-0.044054236
10,-0.04234583,-0.04350295
10,-0.040635932,-0.04402347
10,-0.03875081,-0.044634424
10,-0.036697235,-0.045330636
10,-0.034483027,-0.04448306
10,-0.03211675,-0.043870464
10,0.974139,1.0111797
10,0.98562515,1.0234954
10,0.99677634,1.0390551
10,1.0076035,1.0501473
10,1.0181208,1.0619323
10,1.0283425,1.070257
10,1.0382828,1.0779499
10,1.0479548,1.0891294
10,1.0573705,1.0995321
10,1.0665408,1.112314
10,0.4824523,0.4976803
10,0.50638986,0.50977826
10,0.5312623,0.52577674
10,0.55633354,0.5399894
10,0.58114696,0.55706596
10,0.6051335,0.5683307
10,0.62782794,0.581079
10,0.6491093,0.5958993
10,0.66909486,0.6059994
10,0.68784803,0.619651
10,-0.028303102,-0.027143393
10,-0.026011614,-0.025190135
10,-0.023825942,-0.023559056
10,-0.021802317,-0.023485146
10,-0.019990427,-0.021476742
10,-0.018435838,-0.021396847
10,-0.017179046,-0.021688327
10,-0.016256403,-0.021593228
10,-0.015696786,-0.019733144
10,-0.015522833,-0.017689377
10,0.19358279,0.19508938
10,0.19186655,0.19331823
10,0.19028287,0.19024016
10,0.18883148,0.1872767
10,0.1875109,0.18465169
10,0.18631528,0.18241489
10,0.18523042,0.18047984
10,0.18423289,0.17756137
10,0.18329361,0.17619431
10,0.18238276,0.17401014
10,0.05590412,0.056163203
10,0.059465267,0.059708487
10,0.06296361,0.06306885
10,0.06644245,0.06446973
10,0.06998208,0.067753285
10,0.073686905,0.06833073
10,0.07766115,0.06833681
10,0.08198197,0.06955712
10,0.086692125,0.072647326
10,0.09180272,0.07610659
10,0.34399158,0.3535313
10,0.34569,0.35408854
10,0.34729204,0.35418355
10,0.3487028,0.35550672
10,0.3497985,0.35771215
10,0.3505092,0.35930654
10,0.3508444,0.35966414
10,0.35089678,0.36056823
10,0.3507076,0.36059487
10,0.3500662,0.35997254
10,-0.046953797,-0.04374306
10,-0.04845314,-0.045275684
10,-0.050063547,-0.04687589
10,-0.051827896,-0.050048526
10,-0.052777424,-0.052134655
10,-0.052329585,-0.053667746
10,-0.05092221,-0.055448577
10,-0.049139302,-0.05751304
10,-0.047445793,-0.058720976
10,-0.045903403,-0.060868293
10,0.13531132,0.1323496
10,0.13762984,0.13320085
10,0.1397435,0.13287692
10,0.14162746,0.13174394
10,0.14314213,0.13190223
10,0.14454663,0.13101065
10,0.14669016,0.12982015
10,0.15017806,0.12901458
10,0.15523787,0.12955128
10,0.1612755,0.12978195
10,-0.13737948,-0.13025041
10,-0.13699739,-0.12881617
10,-0.13648947,-0.12732448
10,-0.13585192,-0.12857649
10,-0.13508314,-0.12863533
10,-0.13418373,-0.12944165
10,-0.13315645,-0.12988214
10,-0.13200626,-0.13058372
10,-0.1307405,-0.12917353
10,-0.12936915,-0.12749499
10,-0.19411351,-0.18872027
10,-0.19132006,-0.18504103
10,-0.188332,-0.18076882
10,-0.1851751,-0.18092306
10,-0.18187684,-0.18048835
10,-0.17846632,-0.18105714
10,-0.17497422,-0.18130776
10,-0.1714325,-0.18118678
10,-0.16787367,-0.17772311
10,-0.16433008,-0.17369866
10,0.33146137,0.3436058
10,0.33327276,0.3448077
10,0.3349989,0.34584665
10,0.33665916,0.3482545
10,0.33826992,0.35133895
10,0.33984432,0.3537704
10,0.34139308,0.35508236
10,0.3429245,0.3569562
10,0.3444443,0.35752445
10,0.34595588,0.35762638
10,0.5973561,0.5862956
10,0.583846,0.56938696
10,0.570676,0.5547621
10,0.55801094,0.5332914
10,0.5460212,0.5092626
10,0.5346034,0.48584569
10,0.52351564,0.46688604
10,0.512594,0.44871044
10,0.50178415,0.43601307
10,0.49106196,0.4259507
10,-0.034828577,-0.030246897
10,-0.033922013,-0.028792966
10,-0.03298303,-0.027524184
10,-0.031992614,-0.027704602
10,-0.03093151,-0.026195303
10,-0.029779661,-0.026211426
10,-0.028515637,-0.02661661
10,-0.027117003,-0.02680086
10,-0.025562255,-0.025239816
10,-0.02383338,-0.023797557
10,-0.26074338,-0.25610676
10,-0.26310864,-0.25703758
10,-0.26530236,-0.25803328
10,-0.26726073,-0.2634751
10,-0.2688763,-0.26830637
10,-0.27003077,-0.27191296
10,-0.27060193,-0.27542868
10,-0.2704863,-0.27942666
10,-0.26961482,-0.28033406
10,-0.2679561,-0.28115153
10,0.5179202,0.5382148
10,0.51364195,0.53857136
10,0.5099991,0.5385813
10,0.506628,0.5387736
10,0.50265545,0.5395341
10,0.49852565,0.54002
10,0.49435458,0.5391042
10,0.4900094,0.5387204
10,0.48555234,0.5385207
10,0.48101753,0.537627
10,2.1105335,2.144339
10,2.11509,2.1424344
10,2.121649,2.1454465
10,2.1284952,2.140313
10,2.1343315,2.137695
10,2.1387587,2.1318812
10,2.14188,2.1232197
10,2.1436973,2.1205494
10,2.1439695,2.1166134
10,2.1432877,2.1147888
10,-0.2751091,-0.26186424
10,-0.27750337,-0.2601619
10,-0.28011653,-0.25824705
10,-0.28292057,-0.26082945
10,-0.28585827,-0.26327693
10,-0.28881857,-0.26522574
10,-0.29142043,-0.26706687
10,-0.2930899,-0.26918542
10,-0.29357666,-0.26752213
10,-0.29303554,-0.26559088
10,0.33984432,0.35088888
10,0.34139308,0.3515928
10,0.3429245,0.35197178
10,0.3444443,0.35369775
10,0.34595588,0.35620385
10,0.34746024,0.35815275
10,0.3489563,0.35882214
10,0.35044113,0.36006194
10,0.35191074,0.36022046
10,0.35336035,0.35973656
10,0.04018073,0.047841065
10,0.05001305,0.057944294
10,0.058963988,0.07041199
10,0.06745725,0.077818155
10,0.07826463,0.088486955
10,0.09404206,0.09313398
10,0.1115623,0.09840461
10,0.12843785,0.10635697
10,0.14436506,0.11602116
10,0.1598763,0.12809885
10,-0.12936056,-0.1223411
10,-0.13121384,-0.12262433
10,-0.13298838,-0.12304446
10,-0.13467735,-0.12584513
10,-0.13627416,-0.12749855
10,-0.13777328,-0.12919272
10,-0.13917133,-0.13042597
10,-0.14046808,-0.13237739
10,-0.14166664,-0.13264278
10,-0.14277431,-0.1329329
10,0.11332107,0.114169106
10,0.11383972,0.114828795
10,0.11424497,0.11444929
10,0.11449447,0.113709144
10,0.1145428,0.11426713
10,0.11435032,0.11384463
10,0.11389183,0.112528935
10,0.11316235,0.111762434
10,0.11216804,0.111990735
10,0.1109176,0.11182239
10,0.075506836,0.07578955
10,0.08032839,0.0802383
10,0.0827234,0.08469027
10,0.08288543,0.08723711
10,0.08178839,0.09159121
10,0.08031562,0.09294721
10,0.07930513,0.093937986
10,0.07899398,0.09631402
10,0.07900722,0.10034795
10,0.07913545,0.10490548
10,0.021118179,0.019891737
10,0.023548817,0.020355899
10,0.02641081,0.020112399
10,0.029658243,0.019536125
10,0.033152077,0.020877292
10,0.036726978,0.02058189
10,0.040251892,0.018766785
10,0.043655597,0.017936006
10,0.04691324,0.018674634
10,0.05002163,0.018653102
10,0.8944045,0.92419136
10,0.91297656,0.9375961
10,0.9337426,0.95510507
10,0.9550753,0.96646005
10,0.97593313,0.9810791
10,0.9964495,0.98925966
10,1.0186641,0.9986589
10,1.0367991,1.0114698
10,1.0414214,1.0224884
10,1.0438533,1.0378292
10,0.073146895,0.07555687
10,0.07351064,0.07679092
10,0.07370211,0.07741736
10,0.07371784,0.077195905
10,0.073554896,0.07852074
10,0.07321066,0.07845344
10,0.07268264,0.077342086
10,0.07196833,0.07696457
10,0.07106567,0.07765038
10,0.06997334,0.07802966
10,0.4051498,0.41911107
10,0.40708193,0.4202238
10,0.40899262,0.42103222
10,0.41087726,0.4230921
10,0.4127331,0.4261764
10,0.4145596,0.42826644
10,0.41635853,0.42899355
10,0.4181341,0.43040472
10,0.41989306,0.4310908
10,0.42164478,0.43132976
10,-0.057469644,-0.053998742
10,-0.05633521,-0.05283572
10,-0.05510619,-0.051816925
10,-0.053801768,-0.05258543
10,-0.052440993,-0.051753346
10,-0.05104314,-0.052175574
10,-0.04962783,-0.052538007
10,-0.04821437,-0.052988198
10,-0.04682074,-0.051719703
10,-0.04546254,-0.050520126
10,-0.005474247,-0.0024637654
10,-0.00643635,-0.0032030353
10,-0.007381461,-0.0045524836
10,-0.008313393,-0.006380718
10,-0.009235933,-0.0068519386
10,-0.010152814,-0.0077474713
10,-0.011067722,-0.009348059
10,-0.01198406,-0.010947423
10,-0.012905118,-0.011544779
10,-0.013833648,-0.013055656
10,0.22867943,0.23484664
10,0.23185503,0.2363953
10,0.23509364,0.23755059
10,0.23838842,0.23980375
10,0.24173255,0.24303709
10,0.24511912,0.24534975
10,0.2485412,0.24700525
10,0.2519918,0.24937259
10,0.25546393,0.25038153
10,0.2589505,0.25106412
10,-0.07311666,-0.06691298
10,-0.072588235,-0.06514005
10,-0.07216715,-0.063277476
10,-0.07186216,-0.0635829
10,-0.071682185,-0.062396698
10,-0.07163566,-0.06263833
10,-0.071729764,-0.06282215
10,-0.07196978,-0.062906004
10,-0.07235926,-0.060951307
10,-0.072900444,-0.05898945
10,-0.38319704,-0.37533417
10,-0.37913817,-0.37176543
10,-0.37424383,-0.3678715
10,-0.36861977,-0.36948174
10,-0.36244074,-0.3703589
10,-0.35605136,-0.3717194
10,-0.35009542,-0.37215155
10,-0.34534547,-0.37294567
10,-0.34218383,-0.36885428
10,-0.34058544,-0.36410585
10,0.4279685,0.45145303
10,0.43373737,0.4568345
10,0.43939587,0.4630916
10,0.44496927,0.47079697
10,0.45048073,0.47938022
10,0.45595273,0.4855512
10,0.46140778,0.49070197
10,0.4668686,0.49760568
10,0.47235706,0.5030199
10,0.47789243,0.5085855
10,-0.006433552,-0.0011881171
10,-0.006938908,-0.00028946344
10,-0.007634546,9.245798e-05
10,-0.00848057,-0.0001585614
10,-0.009443061,0.0012645861
10,-0.010492716,0.0012856647
10,-0.011601178,0.0001846049
10,-0.012739821,-0.00032067392
10,-0.013879117,0.0007183254
10,-0.014988641,0.0013650153
10,0.000526073,0.003050631
10,0.002668239,0.0055069644
10,0.004762868,0.007660007
10,0.006811709,0.008505579
10,0.008817266,0.011258894
10,0.01078258,0.0117153
10,0.012711284,0.011195274
10,0.014607371,0.011645442
10,0.016475078,0.014147071
10,0.01831877,0.016654283
10,0.22063628,0.22810392
10,0.22432004,0.23064776
10,0.22796108,0.23316737
10,0.23155406,0.23666562
10,0.23509362,0.24105147
10,0.2385744,0.24411705
10,0.24199097,0.24668248
10,0.24533789,0.24995875
10,0.24860968,0.25181702
10,0.25180075,0.25359014
10,0.29186526,0.30124304
10,0.2933336,0.3020505
10,0.294602,0.30239552
10,0.29564303,0.30416152
10,0.2964223,0.30676705
10,0.29687437,0.3087985
10,0.29689977,0.3097989
10,0.29643297,0.31146333
10,0.29553676,0.31183738
10,0.29435268,0.31158113
10,1.6693904,1.6940147
10,1.6786624,1.6989282
10,1.6879038,1.7036277
10,1.6966434,1.7044902
10,1.7045587,1.7044498
10,1.7114183,1.7038771
10,1.7172314,1.7020237
10,1.7220323,1.7037055
10,1.7256421,1.7076306
10,1.7293127,1.7119117
10,0.084582135,0.084760696
10,0.08552194,0.08555184
10,0.086532734,0.085494444
10,0.08761125,0.08486979
10,0.08875426,0.08574271
10,0.08995856,0.08537576
10,0.09122103,0.08395596
10,0.0925385,0.083143294
10,0.093907826,0.08337575
10,0.09532587,0.08321623
10,0.024487227,0.025349954
10,0.023282321,0.024587795
10,0.022053467,0.022724174
10,0.020798057,0.021052266
10,0.019513475,0.02098806
10,0.018197069,0.019954877
10,0.016846173,0.017858537
10,0.01545808,0.015855754
10,0.014030054,0.015021427
10,0.012559363,0.013501195
10,0.58236676,0.5988596
10,0.58369964,0.60070366
10,0.5850427,0.6022696
10,0.58635885,0.6021755
10,0.5876087,0.60266304
10,0.58876646,0.60243386
10,0.5896953,0.6015859
10,0.59005845,0.6016142
10,0.5897723,0.6029589
10,0.58904105,0.60400903
10,0.07318019,0.073540285
10,0.0731798,0.073809706
10,0.07318742,0.07304256
10,0.07320343,0.072077334
10,0.0732281,0.07239653
10,0.0732616,0.071806006
10,0.073304005,0.070061155
10,0.07335524,0.0687173
10,0.073415145,0.06851283
10,0.07348339,0.06778251
10,0.1180396,0.119148366
10,0.12048339,0.12053978
10,0.12307729,0.12136375
10,0.12577157,0.12131642
10,0.12851605,0.12269594
10,0.13126165,0.1228197
10,0.1339607,0.122272275
10,0.1365674,0.12243065
10,0.1390381,0.123253845
10,0.1413313,0.1237995
10,0.2038859,0.20816839
10,0.20480473,0.20815465
10,0.2058947,0.20687485
10,0.20716159,0.20669292
10,0.2086092,0.20726213
10,0.210239,0.2075051
10,0.21204892,0.20698158
10,0.2140303,0.20671119
10,0.21616663,0.2065111
10,0.21843335,0.20565508
10,-0.122777194,-0.11747953
10,-0.1212123,-0.11575027
10,-0.11971426,-0.113895446
10,-0.118416876,-0.11479172
10,-0.1174398,-0.11433764
10,-0.116872475,-0.11495837
10,-0.11677351,-0.115194805
10,-0.117176235,-0.11560393
10,-0.11806318,-0.11387418
10,-0.119439475,-0.11186282
10,0.46849346,0.48188576
10,0.4677011,0.48160464
10,0.4668374,0.48061088
10,0.4658899,0.47987214
10,0.46484718,0.4800408
10,0.46369916,0.4796554
10,0.46243778,0.47818094
10,0.4610572,0.47687766
10,0.45955378,0.47599712
10,0.45792615,0.4747032
10,-0.106410995,-0.101784855
10,-0.103589006,-0.09888625
10,-0.10046213,-0.095682144
10,-0.09702316,-0.09554628
10,-0.09328279,-0.09404451
10,-0.08926066,-0.094146565
10,-0.084973924,-0.09395525
10,-0.08043366,-0.09350144
10,-0.07564362,-0.090680964
10,-0.07060153,-0.08740044
10,0.07346213,0.07608752
10,0.07133224,0.07518141
10,0.06914527,0.073094055
10,0.06690854,0.07125178
10,0.06464133,0.07041588
10,0.06236671,0.06918303
10,0.060105257,0.06732711
10,0.057876118,0.06486388
10,0.055696394,0.0634447
10,0.053581964,0.06154222
10,0.2000523,0.2049708
10,0.19847834,0.20388387
10,0.19690529,0.20152667
10,0.19537176,0.20011793
10,0.19391756,0.19929186
10,0.19258243,0.1984276
10,0.19140323,0.19752544
10,0.1904108,0.19595073
10,0.18962875,0.19493094
10,0.18907452,0.19315699
10,0.8215942,0.814399
10,0.8250999,0.8108226
10,0.83089477,0.8060173
10,0.838544,0.793947
10,0.84804237,0.7800335
10,0.8597428,0.76792854
10,0.8738262,0.7574804
10,0.8896627,0.7462567
10,0.906185,0.74252945
10,0.92264706,0.7399386
10,0.16613103,0.16520554
10,0.16551973,0.16415472
10,0.16495183,0.16152719
10,0.16436066,0.15881534
10,0.1636846,0.1567944
10,0.16287136,0.15462247
10,0.16187938,0.15265441
10,0.16067775,0.1500017
10,0.15924801,0.14901672
10,0.15758789,0.14750752
10,0.040699124,0.039227515
10,0.039796893,0.038089175
10,0.03908956,0.03558002
10,0.038580902,0.033433575
10,0.038271826,0.032547064
10,0.038160987,0.031150555
10,0.038246207,0.029149596
10,0.038524907,0.026514754
10,0.038993776,0.024994703
10,0.03964882,0.023021668
10,1.0096028,1.029361
10,1.008013,1.0298253
10,1.0065899,1.0294286
10,1.0053413,1.0247657
10,1.0042754,1.0196557
10,1.0033998,1.0148836
10,1.0027195,1.0096356
10,1.0022343,1.0057231
10,1.0019386,1.0068412
10,1.0018214,1.0074296
10,0.10501013,0.107184544
10,0.10593479,0.108420156
10,0.10676104,0.10905215
10,0.10747974,0.10886716
10,0.10808498,0.11011683
10,0.108573794,0.11013723
10,0.10894526,0.10933267
10,0.10919947,0.10922762
10,0.10933702,0.10984908
10,0.10935853,0.11016472
10,-0.13917133,-0.13211626
10,-0.14046808,-0.13203593
10,-0.14166664,-0.13207568
10,-0.14277431,-0.1345893
10,-0.14380227,-0.13592665
10,-0.14476621,-0.1375274
10,-0.14568646,-0.13859229
10,-0.14658828,-0.14040026
10,-0.14750199,-0.14028412
10,-0.14846224,-0.14012904
10,0.058946945,0.059211962
10,0.058113415,0.058757164
10,0.057275996,0.05702558
10,0.05643605,0.055584423
10,0.055594783,0.055325583
10,0.054753296,0.05442069
10,0.053912517,0.05251845
10,0.05307327,0.050543904
10,0.052236203,0.04970616
10,0.05140185,0.048323214
10,0.094041504,0.09779115
10,0.096844666,0.10184002
10,0.099220715,0.105894275
10,0.1011761,0.10840984
10,0.102737345,0.11249671
10,0.1039602,0.11401382
10,0.10492868,0.11526156
10,0.10573945,0.117607445
10,0.10648938,0.121000096
10,0.10726865,0.124885306
10,-0.049064502,-0.050847653
10,-0.051232476,-0.05369085
10,-0.052968405,-0.05723971
10,-0.054298617,-0.06243677
10,-0.055246014,-0.066469364
10,-0.05583148,-0.06916929
10,-0.05607708,-0.07202442
10,-0.05600899,-0.075467385
10,-0.05565982,-0.07860359
10,-0.05507081,-0.08214165
10,-0.12748162,-0.12266757
10,-0.13145505,-0.12502564
10,-0.13519365,-0.12769212
10,-0.13868856,-0.13289976
10,-0.1419392,-0.13719603
10,-0.14494897,-0.1399946
10,-0.14772321,-0.14291322
10,-0.1502679,-0.1462699
10,-0.15258928,-0.14869107
10,-0.15469408,-0.15140161
10,0.21732561,0.22258478
10,0.22009292,0.22367571
10,0.22298819,0.22422989
10,0.2260095,0.22566843
10,0.22915345,0.22815923
10,0.23241523,0.22984947
10,0.23578916,0.23078826
10,0.2392694,0.23245639
10,0.24285024,0.23313996
10,0.24652606,0.23332201
10,0.2824081,0.28471684
10,0.29010195,0.28745723
10,0.29796764,0.29012
10,0.3056465,0.29359412
10,0.3127868,0.2983177
10,0.31913316,0.30137163
10,0.3245374,0.30417863
10,0.32894924,0.30769038
10,0.3323502,0.3096447
10,0.33472168,0.3117188
10,-0.030398972,-0.027469365
10,-0.031241886,-0.028707918
10,-0.03178043,-0.030178439
10,-0.032026943,-0.03283015
10,-0.031998783,-0.03433448
10,-0.031724676,-0.03558484
10,-0.031248886,-0.037150577
10,-0.030638412,-0.03899431
10,-0.029979529,-0.040116392
10,-0.029358005,-0.042097643
10,0.19537176,0.19922046
10,0.19391756,0.19790055
10,0.19258243,0.1953005
10,0.19140323,0.19339348
10,0.1904108,0.19210427
10,0.18962875,0.19083507
10,0.18907452,0.1896731
10,0.18876164,0.1876519
10,0.18870182,0.18649743
10,0.18890563,0.1844978
10,0.12822779,0.13535795
10,0.12890269,0.13794962
10,0.12917946,0.14043258
10,0.12913884,0.14237258
10,0.1289087,0.14530382
10,0.12865882,0.14680669
10,0.12855124,0.14774719
10,0.1287115,0.14943598
10,0.12920238,0.15123338
10,0.13004875,0.15302223
10,0.002569412,0.006671395
10,-0.00206534,0.004918417
10,-0.007169,0.0023800693
10,-0.01276032,-0.0006523961
10,-0.018857691,-0.0024407962
10,-0.025477631,-0.0038791606
10,-0.03263146,-0.0058281226
10,-0.040322088,-0.008190723
10,-0.048543736,-0.010163352
10,-0.057282817,-0.01275241
10,0.06672455,0.06723464
10,0.06601687,0.066997014
10,0.06528928,0.065510474
10,0.064543396,0.06421388
10,0.06378083,0.06405151
10,0.063003205,0.06324055
10,0.062212173,0.06137529
10,0.061409388,0.05954786
10,0.060596503,0.05888164
10,0.05977516,0.057633735
10,-0.00775635,-0.0046704
10,-0.007623716,-0.004466675
10,-0.007407982,-0.004782209
10,-0.00711092,-0.00573806
10,-0.006738513,-0.0051324125
10,-0.006301187,-0.0055515766
10,-0.005814394,-0.0068436507
10,-0.005298572,-0.0077581108
10,-0.004777415,-0.007382052
10,-0.004276904,-0.007638084
10,0.028764745,0.029747687
10,0.030356022,0.030913036
10,0.03201217,0.03134754
10,0.033733796,0.03136639
10,0.03552062,0.03334041
10,0.037371524,0.033435505
10,0.039284464,0.031993125
10,0.041256446,0.03160893
10,0.04328327,0.032741684
10,0.04535952,0.033516064
10,-0.3414671,-0.33000433
10,-0.34294835,-0.328022
10,-0.3442319,-0.32590982
10,-0.34531897,-0.3295348
10,-0.34621444,-0.3330865
10,-0.3469269,-0.33598524
10,-0.3474675,-0.33853257
10,-0.34784928,-0.34154537
10,-0.348087,-0.33977696
10,-0.3481971,-0.33749616
10,0.014641588,0.017044118
10,0.015736857,0.018426865
10,0.016738424,0.019164544
10,0.017644625,0.019337323
10,0.0184543,0.021434743
10,0.019166486,0.021625536
10,0.019780591,0.020395339
10,0.020296222,0.02020884
10,0.020713458,0.021719605
10,0.02103299,0.022917416
10,-0.11703505,-0.11010045
10,-0.116700776,-0.104665115
10,-0.11777016,-0.09828874
10,-0.11978777,-0.0964226
10,-0.12165574,-0.09370341
10,-0.12272751,-0.093014084
10,-0.12309247,-0.09179034
10,-0.12282141,-0.089747906
10,-0.12196195,-0.08468032
10,-0.12068572,-0.07882322
10,-0.000261894,0.002671144
10,-0.000767754,0.0024113655
10,-0.001277963,0.0015277825
10,-0.001794414,0.0002251789
10,-0.002318978,0.0004660748
10,-0.002853515,-0.00013210438
10,-0.003399825,-0.0017423909
10,-0.003959681,-0.0029751603
10,-0.004534774,-0.0029931106
10,-0.00512675,-0.0038613118
10,0.838797,0.8739933
10,0.8459339,0.8840225
10,0.85244864,0.895959
10,0.85886455,0.9046113
10,0.8638869,0.91354513
10,0.86335284,0.9199946
10,0.8563599,0.92603654
10,0.8486416,0.9345099
10,0.8426486,0.9425951
10,0.8366157,0.9527293
10,0.33526102,0.34529048
10,0.33923343,0.3471023
10,0.3433931,0.34881246
10,0.34770197,0.35182646
10,0.35209826,0.3557558
10,0.35647082,0.3585543
10,0.3607338,0.3604202
10,0.36482948,0.3629147
10,0.36870268,0.36409658
10,0.37244755,0.36500323
10,0.6246622,0.6479766
10,0.6297667,0.6537187
10,0.63493705,0.66046035
10,0.6401493,0.6653685
10,0.64537966,0.6707105
10,0.6506046,0.6739165
10,0.65580267,0.67721987
10,0.6609554,0.6817943
10,0.66604835,0.6866988
10,0.67107123,0.69215256
10,0.28560248,0.2944976
10,0.28512877,0.29355952
10,0.2850998,0.2915556
10,0.28497538,0.2905762
10,0.2836232,0.29021373
10,0.28066397,0.2898815
10,0.2763837,0.2890412
10,0.2711686,0.28788257
10,0.26504374,0.2868172
10,0.25764072,0.2850423
10,-0.040319722,-0.03600554
10,-0.038456134,-0.033504784
10,-0.036649104,-0.030942556
10,-0.03489999,-0.030347172
10,-0.03320981,-0.027979799
10,-0.031578884,-0.027752727
10,-0.030006964,-0.027936978
10,-0.028493319,-0.027494784
10,-0.027036672,-0.02478542
10,-0.025635516,-0.02205512
10,0.006137487,0.008515955
10,0.005542743,0.008114962
10,0.004964366,0.006990012
10,0.004401101,0.0056314506
10,0.003851471,0.0057956646
10,0.003313851,0.0051283124
10,0.002786509,0.0033170823
10,0.002267676,0.0019310098
10,0.00175557,0.0018164832
10,0.001248387,0.0007376056
10,0.70745856,0.7270067
10,0.7106999,0.7312415
10,0.71492785,0.7356979
10,0.7194868,0.7363199
10,0.72414404,0.7373464
10,0.72894186,0.73699415
10,0.733906,0.7370606
10,0.7390198,0.73817605
10,0.7442758,0.74175197
10,0.7496305,0.74570477
10,0.024028815,0.022771819
10,0.026610333,0.02353499
10,0.029483162,0.023543816
10,0.032557283,0.023186233
10,0.03569498,0.02481766
10,0.03872068,0.024657836
10,0.041474007,0.022953533
10,0.043864813,0.022306882
10,0.045877073,0.023223862
10,0.047529433,0.02356839
10,-0.057864703,-0.051874198
10,-0.05766407,-0.05068476
10,-0.057482835,-0.049556285
10,-0.057312336,-0.050186858
10,-0.0571442,-0.049293965
10,-0.056970634,-0.04962351
10,-0.056784846,-0.049987867
10,-0.05658126,-0.050368004
10,-0.05635576,-0.048951052
10,-0.056105576,-0.047697514
10,0.15389414,0.15364213
10,0.15044443,0.15065277
10,0.14722106,0.14666317
10,0.14426117,0.14260381
10,0.14159589,0.1377365
10,0.1392506,0.1346424
10,0.137245,0.13158946
